Pressure,Altitude,Temperature,Dew_point,Wind_direction,Wind_speed
58.6,19696,-63.4,-88.7,238,18.3
58.5,19707,-63.5,-88.7,237,18.3
58.4,19717,-63.5,-88.7,236,18.3
58.3,19728,-63.5,-88.7,235,18.5
58.2,19741,-63.6,-88.7,234,18.5
58.1,19747,-63.6,-88.7,234,18.5
58,19758,-63.7,-88.7,233,18.7
57.9,19772,-63.8,-88.7,231,18.7
57.8,19783,-63.9,-88.7,230,18.9
57.7,19794,-63.9,-88.7,229,18.9
57.6,19800,-64,-88.7,229,18.9
57.5,19811,-64,-88.7,228,19
57.4,19822,-64,-88.7,227,19.2
57.3,19834,-64.1,-88.7,226,19.2
57.2,19845,-64.1,-88.8,225,19.4
57.1,19856,-64.2,-88.8,225,19.6
57,19867,-64.3,-88.9,224,19.8
56.9,19877,-64.4,-88.9,223,19.8
56.8,19888,-64.5,-89,223,20
56.7,19898,-64.5,-89.1,222,20
56.6,19909,-64.6,-89.1,222,20.2
56.5,19919,-64.7,-89.2,222,20.2
56.4,19931,-64.7,-89.3,222,20.2
56.3,19943,-64.8,-89.4,222,20.2
56.2,19954,-64.8,-89.5,223,20
56.1,19964,-64.7,-89.4,224,19.8
56,19975,-64.3,-89.2,225,19.6
55.9,19985,-64,-89,226,19.4
55.8,19996,-63.9,-89,228,19
55.7,20006,-63.9,-89.1,230,18.9
55.6,20016,-63.9,-89.2,232,18.5
55.5,20030,-64,-89.3,235,17.9
55.4,20041,-64,-89.4,237,17.7
55.3,20051,-64,-89.4,239,17.3
55.2,20060,-63.9,-89.4,241,17.1
55.1,20075,-63.8,-89.4,243,16.5
55,20084,-63.8,-89.4,245,16.3
54.9,20094,-63.8,-89.5,246,16.1
54.8,20105,-63.8,-89.6,246,15.7
54.7,20116,-63.6,-89.5,246,15.6
54.6,20131,-63.1,-89.3,245,15.2
54.5,20141,-62.7,-89,244,15
54.4,20151,-62.4,-88.9,243,14.8
54.3,20161,-62.4,-88.9,241,14.6
54.2,20176,-62.4,-89,239,14.4
54.1,20186,-62.4,-89,237,14.4
54,20195,-62.4,-89.1,235,14.4
53.9,20209,-62.4,-89.1,232,14.6
53.8,20219,-62.3,-89,230,14.8
53.7,20233,-62.2,-89,228,15
53.6,20243,-62.2,-89,227,15.4
53.5,20253,-62.1,-88.9,227,15.7
53.4,20266,-61.9,-88.8,226,16.3
53.3,20276,-61.9,-88.8,226,16.7
53.2,20291,-61.9,-88.8,226,17.5
53.1,20302,-61.7,-88.7,226,17.9
53,20312,-61.8,-88.7,227,18.5
52.9,20323,-61.8,-88.8,227,19
52.8,20337,-61.8,-88.8,228,19.8
52.7,20347,-61.7,-88.8,228,20.2
52.6,20358,-61.8,-88.9,229,20.6
52.5,20371,-61.8,-89,229,21.2
52.4,20381,-61.4,-88.8,229,21.4
52.3,20396,-60.9,-88.4,230,21.4
52.2,20407,-60.7,-88.3,230,21.4
52.1,20417,-60.7,-88.3,230,21.2
52,20432,-60.7,-88.3,230,20.8
51.9,20442,-60.7,-88.3,230,20.4
51.8,20457,-60.8,-88.3,231,19.8
51.7,20468,-60.9,-88.3,231,19.4
51.6,20479,-61,-88.3,231,19
51.5,20490,-61,-88.3,231,18.5
51.4,20500,-61.1,-88.3,232,17.9
51.3,20515,-61.2,-88.4,233,17.1
51.2,20525,-61.3,-88.4,234,16.5
51.1,20541,-61.5,-88.5,237,15.7
51,20551,-61.5,-88.5,239,15.2
50.9,20562,-61.6,-88.5,241,14.6
50.8,20577,-61.5,-88.5,244,13.8
50.7,20586,-61.4,-88.5,247,13.4
50.6,20602,-61.3,-88.4,251,12.6
50.5,20614,-61.2,-88.4,254,12.2
50.4,20624,-61.1,-88.4,257,11.9
50.3,20638,-61,-88.4,261,11.3
50.2,20648,-60.9,-88.4,264,10.9
50.1,20660,-60.8,-88.4,267,10.7
50,20677,-60.8,-88.4,274,10.3
49.9,20688,-60.8,-88.5,275,10.1
49.8,20699,-60.7,-88.5,278,10.1
49.7,20709,-60.7,-88.4,281,10.1
49.6,20725,-60.7,-88.5,285,10.1
49.5,20736,-60.7,-88.5,288,10.1
49.4,20747,-60.6,-88.6,290,10.3
49.3,20761,-60.5,-88.5,292,10.3
49.2,20772,-60.4,-88.5,293,10.3
49.1,20789,-60.4,-88.5,295,10.1
49,20799,-60.3,-88.6,295,9.9
48.9,20810,-60.2,-88.6,295,9.7
48.8,20826,-59.8,-88.3,296,9.1
48.7,20837,-59.6,-88.3,296,8.7
48.6,20848,-59.6,-88.3,296,8.4
48.5,20864,-59.5,-88.3,296,7.6
48.4,20874,-59.4,-88.2,296,7
48.3,20890,-59.2,-88.1,297,6.2
48.2,20901,-59.1,-88,298,5.6
48.1,20913,-59.1,-88,299,5.2
48,20930,-59.1,-88,301,4.3
47.9,20940,-59.1,-88,303,3.9
47.8,20957,-59.1,-87.9,309,3.1
47.7,20969,-59.1,-87.8,315,2.5
47.6,20980,-59.1,-87.8,323,2.1
47.5,20991,-59.2,-87.8,336,1.7
47.4,21008,-59.3,-87.8,5,1.4
47.3,21019,-59.3,-87.8,28,1.4
47.2,21036,-59.4,-87.8,54,1.7
47.1,21048,-59.3,-87.8,65,2.1
47,21059,-59.3,-87.7,74,2.5
46.9,21076,-59.4,-87.7,83,3.1
46.8,21088,-59.5,-87.8,89,3.5
46.7,21100,-59.6,-87.8,94,4.1
46.6,21112,-59.6,-87.8,98,4.5
46.5,21129,-59.6,-87.9,105,5.1
46.4,21140,-59.7,-87.9,110,5.2
46.3,21152,-59.7,-87.9,114,5.6
46.2,21167,-59.7,-87.9,121,6.2
46.1,21178,-59.7,-87.9,125,6.6
46,21196,-59.7,-87.9,132,7
45.9,21207,-59.6,-87.9,136,7.2
45.8,21219,-59.6,-87.9,140,7.4
45.7,21236,-59.6,-87.9,146,7.8
45.6,21248,-59.6,-87.9,149,7.8
45.5,21265,-59.7,-87.9,155,7.8
45.4,21276,-59.7,-87.9,158,7.8
45.3,21292,-59.8,-88,163,7.8
45.2,21304,-59.8,-88,165,7.6
45.1,21320,-59.9,-88.1,169,7.4
45,21331,-59.9,-88,170,7.4
44.9,21343,-59.8,-88,172,7.2
44.8,21361,-59.9,-88.1,173,7
44.7,21372,-60,-88.1,173,7
44.6,21388,-59.9,-88.2,173,6.8
44.5,21403,-60,-88.2,172,6.8
44.4,21415,-59.9,-88.2,172,7
44.3,21432,-59.8,-88.1,172,7
44.2,21442,-59.7,-88,172,7
44.1,21459,-59.4,-87.8,173,7.2
44,21469,-59.4,-87.8,175,7.4
43.9,21485,-59.5,-87.9,177,7.4
43.8,21502,-59.6,-87.9,180,7.6
43.7,21512,-59.7,-87.9,183,7.6
43.6,21527,-59.8,-87.9,187,7.8
43.5,21544,-60,-87.9,191,8
43.4,21559,-60.1,-88,194,8.2
43.3,21574,-60.2,-88,197,8.4
43.2,21584,-60.3,-88,200,8.6
43.1,21600,-60.4,-88,202,8.9
43,21616,-60.4,-88,205,9.1
42.9,21631,-60.4,-88,207,9.5
42.8,21642,-60.5,-88.1,208,9.7
42.7,21658,-60.6,-88.1,210,10.1
42.6,21674,-60.8,-88.2,212,10.5
42.5,21689,-60.9,-88.3,214,10.5
42.4,21700,-60.9,-88.4,216,10.7
42.3,21715,-61,-88.4,218,10.7
42.2,21730,-61,-88.4,221,10.5
42.1,21747,-61,-88.4,224,10.1
42,21763,-61,-88.5,228,9.7
41.9,21774,-61,-88.5,230,9.3
41.8,21789,-61,-88.5,233,8.7
41.7,21805,-61,-88.6,237,8.2
41.6,21821,-61,-88.6,239,7.4
41.5,21836,-61,-88.6,242,6.4
41.4,21852,-60.9,-88.6,244,5.6
41.3,21868,-60.6,-88.4,246,4.9
41.2,21879,-60.5,-88.4,247,4.3
41.1,21894,-60.7,-88.5,249,3.7
41,21910,-60.7,-88.5,251,3.1
40.9,21927,-60.8,-88.6,253,2.5
40.8,21943,-60.8,-88.6,255,2.3
40.7,21954,-60.7,-88.5,256,2.1
40.6,21974,-60.9,-88.6,257,1.9
40.5,21984,-60.9,-88.6,257,1.9
40.4,22000,-60.9,-88.5,255,2.1
40.3,22015,-60.9,-88.5,252,2.3
40.2,22030,-60.9,-88.5,249,2.5
40.1,22047,-61,-88.4,246,2.9
40,22064,-61.1,-88.5,243,3.3
39.9,22080,-61.2,-88.5,242,3.9
39.8,22095,-61.3,-88.6,242,4.3
39.7,22111,-61.4,-88.6,243,4.9
39.6,22127,-61.5,-88.8,246,5.4
39.5,22144,-61.6,-88.8,251,5.8
39.4,22155,-61.7,-88.9,255,6.2
39.3,22172,-61.6,-89,262,6.6
39.2,22190,-61.6,-89,269,7
39.1,22206,-61.3,-89,278,7.4
39,22221,-61,-88.9,287,7.6
38.9,22237,-60.8,-88.9,296,8
38.8,22250,-60.6,-88.9,302,8.2
38.7,22269,-60.4,-88.9,312,8.4
38.6,22287,-60.3,-89,321,8.6
38.5,22300,-60.2,-89,327,8.7
38.4,22320,-60,-88.9,335,8.9
38.3,22332,-59.7,-88.8,340,9.1
38.2,22349,-59.4,-88.6,347,9.5
38.1,22365,-59.1,-88.4,352,9.7
38,22382,-58.9,-88.3,357,9.7
37.9,22399,-58.9,-88.3,360,9.7
37.8,22417,-58.9,-88.2,4,9.5
37.7,22435,-58.9,-88.1,7,9.1
37.6,22447,-58.8,-88,9,8.9
37.5,22464,-58.7,-87.8,12,8.6
37.4,22480,-58.8,-87.8,15,8.4
37.3,22497,-59,-87.8,18,8
37.2,22516,-59.1,-87.9,22,7.8
37.1,22535,-59.2,-87.9,26,7.6
37,22552,-59.3,-87.9,29,7.4
36.9,22564,-59.3,-87.9,31,7.4
36.8,22581,-59.3,-87.9,35,7.2
36.7,22599,-59.3,-87.9,38,7.2
36.6,22617,-59.4,-88,41,7.2
36.5,22635,-59.4,-88,43,7.4
36.4,22654,-59.4,-88,45,7.4
36.3,22666,-59.4,-88,46,7.4
36.2,22688,-59.3,-87.9,49,7.6
36.1,22705,-59.2,-87.9,50,7.6
36,22722,-59.2,-87.9,52,7.6
35.9,22737,-59.2,-88,55,7.4
35.8,22753,-59.2,-88,58,7.4
35.7,22771,-59.2,-88,62,7.2
35.6,22788,-59.2,-88.1,67,7.2
35.5,22811,-59.2,-88.1,76,7.2
35.4,22827,-59,-88,83,7.2
35.3,22842,-59,-88,90,7.4
35.2,22859,-59,-88.1,97,7.6
35.1,22877,-59.1,-88.2,103,7.8
35,22899,-59.1,-88.3,110,7.8
34.9,22915,-59,-88.3,115,8
34.8,22931,-58.7,-88.1,117,7.8
34.7,22952,-58.3,-88,119,7.8
34.6,22970,-58.3,-88,119,7.6
34.5,22985,-58.3,-88.1,117,7.4
34.4,23006,-58.3,-88.1,113,7
34.3,23025,-58.3,-88.2,107,6.6
34.2,23044,-58.2,-88.2,100,6
34.1,23060,-58.1,-88.1,95,5.6
34,23079,-57.6,-87.9,87,5.1
33.9,23099,-57.6,-88,78,4.3
33.8,23116,-57.6,-88.1,70,3.9
33.7,23136,-57.2,-87.9,61,3.5
33.6,23151,-56.8,-87.7,55,3.5
33.5,23171,-56.7,-87.7,49,3.5
33.4,23193,-56.4,-87.6,48,3.5
33.3,23212,-56.2,-87.4,49,3.7
33.2,23228,-56.1,-87.4,52,3.9
33.1,23249,-55.8,-87.2,57,3.9
33,23269,-55.7,-87,64,3.9
32.9,23285,-55.7,-87,71,3.9
32.8,23307,-55.7,-87,81,3.9
32.7,23328,-55.7,-86.9,91,3.9
32.6,23345,-55.6,-86.8,97,3.9
32.5,23367,-55.6,-86.8,102,4.1
32.4,23382,-55.6,-86.7,102,4.1
32.3,23405,-55.5,-86.7,100,4.3
32.2,23423,-55.4,-86.5,95,4.3
32.1,23445,-55.4,-86.4,85,4.7
32,23461,-55.6,-86.5,77,5.1
31.9,23483,-55.7,-86.5,68,5.8
31.8,23505,-55.9,-86.6,61,7
31.7,23522,-56,-86.6,57,7.8
31.6,23544,-56.2,-86.7,54,8.9
31.5,23561,-56.3,-86.8,53,9.5
31.4,23583,-56.3,-86.9,53,10.3
31.3,23606,-56.1,-86.8,54,10.7
31.2,23623,-55.9,-86.7,56,10.9
31.1,23645,-56,-86.7,60,10.7
31,23662,-56,-86.7,63,10.5
30.9,23686,-56.1,-86.7,68,10.1
30.8,23708,-56.2,-86.8,73,9.9
30.7,23725,-56.3,-86.8,77,9.5
30.6,23749,-56.4,-86.8,83,9.3
30.5,23768,-56.4,-86.8,87,9.1
30.4,23792,-56.6,-86.8,91,8.9
30.3,23810,-56.7,-86.9,94,8.7
30.2,23833,-56.9,-87,98,8.4
30.1,23851,-56.9,-87,101,8.2
30,23880,-56.8,-87,106,8
29.9,23893,-56.8,-87,110,7.8
29.8,23912,-56.9,-87,113,7.8
29.7,23937,-57,-87.1,118,8
29.6,23955,-57.1,-87.3,122,8
29.5,23978,-57.2,-87.3,127,8.2
29.4,24003,-57.2,-87.4,133,8.2
29.3,24022,-57.2,-87.4,137,8
29.2,24045,-57.1,-87.3,144,7.8
29.1,24064,-57.1,-87.4,151,7.6
29,24088,-57.2,-87.5,161,7.2
28.9,24106,-57.1,-87.5,169,7
28.8,24131,-56.8,-87.4,180,7
28.7,24153,-56.5,-87.3,190,7
28.6,24176,-56.4,-87.4,200,7
28.5,24199,-56.5,-87.5,207,7
28.4,24216,-56.5,-87.5,213,6.8
28.3,24240,-56.1,-87.3,220,6.4
28.2,24263,-55.8,-87.2,228,5.8
28.1,24284,-55.8,-87.2,237,5.2
28,24311,-55.7,-87.1,252,4.5
27.9,24334,-55.5,-87,268,4.1
27.8,24356,-55.5,-87,285,4.1
27.7,24378,-55.6,-87.1,298,4.3
27.6,24401,-55.4,-87,306,4.9
27.5,24424,-55.3,-86.9,310,5.4
27.4,24446,-55,-86.7,310,6
27.3,24467,-55,-86.7,310,6.8
27.2,24491,-55.2,-86.8,309,7.4
27.1,24514,-55.2,-86.8,309,7.8
27,24542,-55.1,-86.7,311,8.2
26.9,24564,-55,-86.6,312,8.4
26.8,24586,-54.9,-86.5,315,8.2
26.7,24613,-55,-86.5,317,7.6
26.6,24635,-54.8,-86.5,319,6.6
26.5,24657,-54.9,-86.5,320,5.8
26.4,24684,-55.1,-86.6,322,4.5
26.3,24709,-55.1,-86.6,325,3.3
26.2,24730,-55,-86.5,330,2.5
26.1,24757,-55,-86.5,347,1.9
26,24778,-55,-86.5,8,1.7
25.9,24807,-55,-86.5,30,2.1
25.8,24829,-54.9,-86.4,40,2.7
25.7,24856,-55.1,-86.5,45,3.3
25.6,24882,-55.2,-86.6,46,3.9
25.5,24904,-55.2,-86.6,45,4.3
25.4,24931,-55.1,-86.6,42,4.5
25.3,24952,-55.1,-86.6,40,4.3
25.2,24982,-54.9,-86.6,36,4.1
25.1,25005,-54.9,-86.6,33,3.9
25,25033,-54.7,-86.6,30,3.3
24.9,25056,-54.8,-86.7,29,3.1
24.8,25079,-54.8,-86.6,31,2.7
24.7,25108,-54.7,-86.6,38,2.5
24.6,25133,-54.5,-86.5,50,2.3
24.5,25160,-54.3,-86.4,71,2.5
24.4,25183,-54.3,-86.4,88,2.9
24.3,25214,-54.2,-86.5,103,3.7
24.2,25238,-54.2,-86.5,112,4.3
24.1,25266,-54.1,-86.4,118,5.2
24,25290,-53.8,-86.3,122,5.6
23.9,25319,-53.5,-86.1,124,6.2
23.8,25344,-53.5,-86.1,125,6.8
23.7,25375,-53.5,-86.2,124,7.2
23.6,25399,-53.4,-86.2,123,7.4
23.5,25429,-53.2,-86.2,121,7.6
23.4,25455,-53,-86.1,119,7.8
23.3,25484,-52.6,-85.9,118,7.6
23.2,25507,-52.3,-85.7,117,7.2
23.1,25536,-52.3,-85.7,117,6.8
23,25565,-52.4,-85.7,119,6.2
22.9,25594,-52.2,-85.5,122,5.4
22.8,25623,-52.2,-85.4,127,4.9
22.7,25648,-52.3,-85.4,132,4.5
22.6,25677,-52.5,-85.4,137,4.3
22.5,25707,-52.6,-85.5,140,4.9
22.4,25735,-52.5,-85.3,140,6
22.3,25765,-52.6,-85.3,139,7.4
22.2,25794,-52.8,-85.4,137,8.9
22.1,25824,-52.8,-85.5,136,10.5
22,25853,-52.9,-85.6,135,11.5
21.9,25883,-52.7,-85.5,134,12.2
21.8,25912,-52.6,-85.5,135,12.6
21.7,25942,-52.7,-85.6,138,13
21.6,25971,-52.6,-85.6,142,13.2
21.5,25997,-52.5,-85.6,147,13.4
21.4,26032,-52.5,-85.6,153,13.6
21.3,26059,-52.5,-85.6,159,13.6
21.2,26092,-52.4,-85.6,165,13.6
21.1,26118,-52.5,-85.6,171,13
21,26152,-52.4,-85.6,177,12.1
20.9,26181,-52.1,-85.5,182,10.7
20.8,26210,-52,-85.5,187,9.5
20.7,26245,-52,-85.6,192,8.2
20.6,26273,-51.8,-85.5,195,8
20.5,26309,-51.4,-85.3,196,8.4
20.4,26337,-51.3,-85.2,197,9.1
20.3,26368,-51.4,-85.3,198,10.1
20.2,26403,-51.5,-85.4,199,10.9
20.1,26432,-51.4,-85.4,201,11.1
20,26480,-50.4,-84.8,206,10.5
19.9,26503,-50.4,-84.9,208,10.1
19.8,26534,-50.3,-84.8,211,9.3
19.7,26568,-50.3,-84.7,213,8.2
19.6,26601,-50.2,-84.7,213,7.4
19.5,26632,-50.1,-84.5,211,6.6
19.4,26668,-50.2,-84.5,205,5.6
19.3,26699,-50.4,-84.6,201,4.9
19.2,26733,-50.4,-84.5,198,4.3
19.1,26765,-50.4,-84.5,201,3.5
19,26801,-50.5,-84.6,215,3.1
18.9,26833,-50.6,-84.6,233,3.1
18.8,26872,-50.8,-84.7,251,4.1
18.7,26904,-50.6,-84.6,260,5.2
18.6,26936,-50.7,-84.7,265,6.6
18.5,26974,-50.8,-84.9,269,8
18.4,27011,-50.5,-84.7,272,8.7
18.3,27042,-50.5,-84.7,274,8.7
18.2,27079,-50.6,-84.8,278,8
18.1,27117,-50.5,-84.8,281,7
18,27151,-50.5,-84.8,282,6.2
17.9,27190,-50.5,-84.8,280,5.4
17.8,27226,-50.3,-84.8,270,5.2
17.7,27259,-50.4,-84.8,261,5.6
17.6,27297,-50.2,-84.6,250,6
17.5,27335,-50.4,-84.7,242,6.4
17.4,27372,-50.5,-84.6,236,6.8
17.3,27410,-50.7,-84.6,233,7
17.2,27450,-50.9,-84.8,235,7.4
17.1,27487,-51.1,-84.8,239,7.8
17,27520,-51.3,-85,245,7.8
16.9,27562,-51.2,-85,253,7.4
16.8,27603,-50.9,-84.9,262,6.2
16.7,27639,-50.8,-84.8,273,4.9
16.6,27680,-51,-85,297,3.3
16.5,27714,-51.1,-85.1,333,2.7
16.4,27754,-51.2,-85.2,12,3.3
16.3,27796,-51,-85.2,41,3.9
16.2,27833,-50.5,-85.1,68,4.3
16.1,27873,-50.1,-85,94,5.1
16,27918,-49.7,-84.9,117,5.8
15.9,27957,-49.6,-84.7,134,6
15.8,28001,-49.6,-84.7,154,5.8
15.7,28042,-49.8,-84.8,170,5.6
15.6,28084,-49.6,-84.8,180,5.4
15.5,28121,-49,-84.6,184,5.1
15.4,28167,-48.3,-84.4,185,4.9
15.3,28207,-47.9,-84.3,191,4.5
15.2,28252,-47.8,-84.2,204,3.9
15.1,28292,-47.7,-84.1,224,3.3
15,28339,-47.4,-83.8,255,3.5
14.9,28384,-46.8,-83.4,271,5.2
14.8,28425,-47,-83.4,273,7
14.7,28473,-47.3,-83.5,271,8.7
14.6,28515,-47.4,-83.4,267,9.7
14.5,28563,-47.7,-83.5,263,10.5
14.4,28611,-48,-83.7,261,10.9
14.3,28652,-48.1,-83.9,264,10.9
14.2,28700,-47.5,-83.6,272,10.7
14.1,28748,-47.4,-83.7,284,10.1
14,28791,-47.5,-83.7,293,9.5
13.9,28840,-47.6,-83.8,301,9.1
13.8,28889,-47.5,-83.8,305,9.3
13.7,28938,-47.4,-83.8,310,9.9
13.6,28982,-47.2,-83.8,318,10.7
13.5,29033,-46.8,-83.6,329,11.7
13.4,29083,-46.7,-83.6,342,12.8
13.3,29132,-46.4,-83.5,353,13.6
13.2,29178,-46.2,-83.4,4,14.4
13.1,29233,-46.1,-83.3,13,15.2
13,29284,-46.1,-83.2,17,15.2
12.9,29333,-46,-83,16,14.2
12.8,29388,-46.2,-83.1,9,12.4
12.7,29437,-46.6,-83.2,359,11.1
12.6,29490,-46.4,-83.2,350,10.5
12.5,29544,-46.6,-83.4,341,10.9
12.4,29594,-46.6,-83.5,337,11.9
12.3,29648,-46.1,-83.4,339,12.6
12.2,29705,-45.8,-83.3,348,12.2
12.1,29755,-45.7,-83.3,360,11.3
12,29812,-45.3,-83.1,16,9.9
11.9,29869,-45.5,-83,32,9.1
11.8,29921,-45.7,-83,44,8.4
11.7,29980,-45.9,-83.1,57,7.2
11.6,30039,-46,-83.2,66,5.2
11.5,30098,-45.8,-83.2,58,3.1
11.4,30150,-45.7,-83.2,22,2.3
11.3,30209,-45.6,-83.2,358,3.1
11.2,30267,-45.4,-83.1,354,4.3
11.1,30332,-45.4,-83.1,349,5.6
11,30389,-45.4,-83.1,342,7.6
10.9,30452,-45.3,-83.1,336,9.7
10.8,30509,-45.1,-83,333,10.9
10.7,30576,-45.2,-83,329,11.1
10.6,30632,-45.2,-83,326,10.9
10.5,30698,-45.1,-82.9,323,10.3
10.4,30760,-45.4,-83,323,8.9
10.3,30826,-45.6,-83.1,327,6.4
10.2,30888,-45.6,-83.2,327,3.7
10.1,30958,-45.1,-83.3,256,2.1
10,31052,-44.1,-83.2,238,7.2
9.9,31087,-43.6,-82.9,245,8.4
9.8,31159,-43.3,-82.7,267,9.5
9.7,31226,-43.2,-82.5,290,10.1
9.6,31298,-43.2,-82.5,312,12.2
9.5,31367,-43,-82.3,324,14
9.4,31434,-42.8,-82.2,333,14.4
9.3,31507,-42.9,-82.2,344,15
9.2,31582,-43.2,-82.4,349,14.2
9.1,31653,-43.1,-82.5,350,11.1
9,31727,-42.4,-82.4,349,8.2
8.9,31804,-41.7,-82.3,355,6.4
8.8,31876,-40.7,-81.7,10,5.4
8.7,31958,-40.4,-81.6,34,5.4
8.6,32035,-40.3,-81.5,57,5.4
8.5,32115,-39.8,-81.2,81,3.5
8.4,32194,-39.1,-80.7,162,1.6
8.3,32276,-38.5,-80.3,224,2.9
8.2,32359,-37.4,-79.6,218,5.1
8.1,32441,-37.2,-79.4,204,7.6
8,32530,-37.2,-79.4,207,9.1
7.9,32615,-37.6,-79.7,226,10.5
7.8,32700,-38.2,-80.1,242,13.8
7.7,32793,-38.1,-80,253,16.9
7.6,32877,-38,-80,265,17.5
7.5,32968,-38.4,-80.2,277,16.7
7.4,33064,-38,-80,289,13
7.3,33158,-37.6,-79.7,300,9.3
7.2,33250,-37.5,-79.7,302,6.4
7.1,33348,-37.1,-79.4,294,4.9
7,33489,-36.4,-78.9,290,7.4
6.9,33539,-36.3,-78.8,292,9.3
6.8,33640,-36,-78.7,302,11.9
6.7,33745,-35.8,-78.5,326,11.1
6.6,33848,-35.6,-78.4,347,10.3
6.5,33951,-35.5,-78.3,343,8
6.4,34060,-34.7,-77.8,318,6.4
6.3,34172,-34.4,-77.6,319,8.2
6.2,34282,-34.1,-77.4,346,8.7
6.1,34392,-33.6,-77.1,13,8.7
6,34506,-33.1,-76.8,39,8.2
5.9,34626,-33.1,-76.8,65,6.2
5.8,34743,-33.2,-76.9,183,1.4
5.7,34869,-33.2,-76.9,250,6.8
5.6,34987,-32.7,-76.6,265,8.7
5.5,35116,-32.7,-76.6,286,8.9
5.4,35244,-32.3,-76.3,326,9.5
5.3,35372,-31.2,-75.6,360,4.5
